doid	cui
DOID:174	UMLS:C0846967
DOID:1742	UMLS:C0033937
DOID:1748	UMLS:C0346359
DOID:1749	UMLS:C0007137
DOID:1749	UMLS:C0751688
DOID:175	UMLS:C0282607
DOID:175	UMLS:C0346845
DOID:175	UMLS:C1290407
DOID:175	UMLS:C1334616
DOID:175	UMLS:C1334617
DOID:175	UMLS:C1334630
DOID:175	UMLS:C1335753
DOID:1751	UMLS:C0346360
DOID:1754	UMLS:C0026269
DOID:1756	UMLS:C0015464
DOID:1757	UMLS:C0015458
DOID:1759	UMLS:C0153261
DOID:176	UMLS:C0497243
DOID:1760	UMLS:C1263899
DOID:1761	UMLS:C0025235
DOID:1762	UMLS:C0007971
DOID:1766	UMLS:C0015481
DOID:1768	UMLS:C0009946
DOID:1770	UMLS:C0025162
DOID:1776	UMLS:C0155519
DOID:1777	UMLS:C0155515
DOID:178	UMLS:C0002940
DOID:178	UMLS:C0042373
DOID:178	UMLS:C0752127
DOID:178	UMLS:C0752130
DOID:1781	UMLS:C0007115
DOID:1781	UMLS:C0040136
DOID:1785	UMLS:C0032019
DOID:1785	UMLS:C0496842
DOID:1786	UMLS:C0001630
DOID:1787	UMLS:C0031046
DOID:1788	UMLS:C0346109
DOID:1788	UMLS:C0854886
DOID:1789	UMLS:C1377610
DOID:1790	UMLS:C0278752
DOID:1790	UMLS:C0345967
DOID:1790	UMLS:C0392400
DOID:1790	UMLS:C1332338
DOID:1791	UMLS:C1514428
DOID:1792	UMLS:C1335307
DOID:1793	UMLS:C0030297
DOID:1793	UMLS:C0153458
DOID:1793	UMLS:C0153459
DOID:1793	UMLS:C0153460
DOID:1793	UMLS:C0153463
DOID:1795	UMLS:C0345920
DOID:1795	UMLS:C0346648
DOID:1796	UMLS:C1096346
DOID:1798	UMLS:C1328479
DOID:1799	UMLS:C0242363
DOID:1799	UMLS:C0496784
DOID:18	UMLS:C1335051
DOID:180	UMLS:C0206640
DOID:1800	UMLS:C0206695
DOID:1802	UMLS:C0235880
DOID:1803	UMLS:C0027813
DOID:1811	UMLS:C0034931
DOID:182	UMLS:C0006663
DOID:1822	UMLS:C0339121
DOID:1824	UMLS:C0038220
DOID:1825	UMLS:C0014553
DOID:1826	UMLS:C0014544
DOID:1827	UMLS:C0014548
DOID:1829	UMLS:C0029752
DOID:1835	UMLS:C0151295
DOID:1837	UMLS:C0011880
DOID:1838	UMLS:C0022716
DOID:184	UMLS:C0005967
DOID:1844	UMLS:C0154746
DOID:1849	UMLS:C0006870
DOID:1852	UMLS:C0008372
DOID:1856	UMLS:C0008029
DOID:1858	UMLS:C0016063
DOID:1858	UMLS:C0016065
DOID:1862	UMLS:C0022364
DOID:1863	UMLS:C0037305
DOID:1866	UMLS:C0162375
DOID:1869	UMLS:C0155561
DOID:1876	UMLS:C0549622
DOID:1882	UMLS:C0018817
DOID:1883	UMLS:C0019196
DOID:1884	UMLS:C0019194
DOID:1891	UMLS:C0029132
DOID:1893	UMLS:C0155177
DOID:1894	UMLS:C0155176
DOID:1895	UMLS:C0155178
DOID:1896	UMLS:C0037073
DOID:1897	UMLS:C0037072
DOID:1901	UMLS:C0238519
DOID:1906	UMLS:C1275254
DOID:1907	UMLS:C0334463
DOID:1909	UMLS:C0025202
DOID:1910	UMLS:C1336945
DOID:1911	UMLS:C0014145
DOID:1919	UMLS:C0023374
DOID:192	UMLS:C0206724
DOID:192	UMLS:C1515289
DOID:1920	UMLS:C0740394
DOID:1921	UMLS:C0022735
DOID:1923	UMLS:C0036875
DOID:1924	UMLS:C0020619
DOID:1925	UMLS:C0265338
DOID:1926	UMLS:C0017205
DOID:1927	UMLS:C0037899
DOID:1928	UMLS:C0175702
DOID:1929	UMLS:C0003499
DOID:193	UMLS:C0178830
DOID:1930	UMLS:C0023138
DOID:1931	UMLS:C0020655
DOID:1932	UMLS:C0162635
DOID:1933	UMLS:C0035934
DOID:1934	UMLS:C0013393
DOID:1935	UMLS:C0752166
DOID:1936	UMLS:C0004153
DOID:1942	UMLS:C0152210
DOID:1943	UMLS:C0263518
DOID:1947	UMLS:C0040921
DOID:1949	UMLS:C0008325
DOID:1962	UMLS:C0015556
DOID:1963	UMLS:C0238122
DOID:1964	UMLS:C0015558
DOID:1964	UMLS:C0153579
DOID:1965	UMLS:C1517116
DOID:1967	UMLS:C0023269
DOID:1969	UMLS:C0007789
DOID:1969	UMLS:C0029806
DOID:1970	UMLS:C1517117
DOID:1973	UMLS:C1517121
DOID:1974	UMLS:C0001442
DOID:1975	UMLS:C1336744
DOID:1979	UMLS:C0154870
DOID:1984	UMLS:C0034885
DOID:1988	UMLS:C1335685
DOID:1992	UMLS:C0349539
DOID:1993	UMLS:C0007113
DOID:1993	UMLS:C0949022
DOID:1995	UMLS:C1335688
DOID:1996	UMLS:C0149978
DOID:1998	UMLS:C0024164
DOID:1999	UMLS:C0155430
DOID:200	UMLS:C0017525
DOID:2000	UMLS:C0155428
DOID:2001	UMLS:C0027858
DOID:2006	UMLS:C0339543
DOID:2007	UMLS:C0339436
DOID:201	UMLS:C0027656
DOID:2012	UMLS:C0152094
DOID:2018	UMLS:C0020459
DOID:2021	UMLS:C0153572
DOID:2024	UMLS:C0855173
DOID:2025	UMLS:C0349557
DOID:203	UMLS:C1442903
DOID:2030	UMLS:C0003469
DOID:2030	UMLS:C0154455
DOID:2033	UMLS:C0009460
DOID:2034	UMLS:C0014068
DOID:204	UMLS:C0242490
DOID:2043	UMLS:C0019163
DOID:2044	UMLS:C0524912
DOID:2047	UMLS:C0011226
DOID:2048	UMLS:C0241910
DOID:2048	UMLS:C1332355
DOID:205	UMLS:C0020492
DOID:2050	UMLS:C0155804
DOID:2051	UMLS:C0024959
DOID:2053	UMLS:C1335666
DOID:2055	UMLS:C0038436
DOID:2058	UMLS:C0006845
DOID:2059	UMLS:C0042994
DOID:206	UMLS:C0015306
DOID:2060	UMLS:C1520091
DOID:2064	UMLS:C1520099
DOID:2065	UMLS:C0206673
DOID:2066	UMLS:C1274281
DOID:2068	UMLS:C0220616
DOID:2071	UMLS:C1336982
DOID:2072	UMLS:C1520097
DOID:2073	UMLS:C0159006
DOID:2074	UMLS:C0021845
DOID:2075	UMLS:C1510791
DOID:2076	UMLS:C1520082
DOID:2078	UMLS:C1511091
DOID:2079	UMLS:C0346026
DOID:2080	UMLS:C1520100
DOID:2088	UMLS:C0949134
DOID:2089	UMLS:C0009806
DOID:2092	UMLS:C0152083
DOID:2093	UMLS:C0241989
DOID:2095	UMLS:C1321904
DOID:2096	UMLS:C0238525
DOID:2097	UMLS:C1275217
DOID:2098	UMLS:C1336975
DOID:210	UMLS:C0158322
DOID:2101	UMLS:C0280856
DOID:2106	UMLS:C0027127
DOID:2112	UMLS:C0311386
DOID:2113	UMLS:C0009187
DOID:2115	UMLS:C0154276
DOID:2120	UMLS:C0016395
DOID:2122	UMLS:C0339946
DOID:2123	UMLS:C0029835
DOID:2127	UMLS:C1332606
DOID:2129	UMLS:C1266184
DOID:2132	UMLS:C1332607
DOID:2133	UMLS:C1332892
DOID:2135	UMLS:C0153636
DOID:2135	UMLS:C1263887
DOID:2139	UMLS:C0341766
DOID:214	UMLS:C0029770
DOID:2140	UMLS:C1519826
DOID:2142	UMLS:C1336888
DOID:2143	UMLS:C1518721
DOID:2145	UMLS:C0235770
DOID:2146	UMLS:C0280746
DOID:2148	UMLS:C0152828
DOID:2149	UMLS:C0041333
DOID:2150	UMLS:C1518720
DOID:2151	UMLS:C1518236
DOID:2152	UMLS:C0341823
DOID:2153	UMLS:C1518746
DOID:2154	UMLS:C0027708
DOID:2154	UMLS:C1332219
DOID:2154	UMLS:C1333015
DOID:2155	UMLS:C0346180
DOID:2156	UMLS:C0238324
DOID:216	UMLS:C0011334
DOID:216	UMLS:C1456144
DOID:216	UMLS:C1456145
DOID:2163	UMLS:C0339820
DOID:217	UMLS:C0266853
DOID:2170	UMLS:C0042267
DOID:2170	UMLS:C0042268
DOID:2173	UMLS:C0015424
DOID:2174	UMLS:C0015414
DOID:2174	UMLS:C0153632
DOID:2176	UMLS:C0007079
DOID:218	UMLS:C0153439
DOID:2181	UMLS:C0154190
DOID:2187	UMLS:C0002452
DOID:219	UMLS:C0007102
DOID:221	UMLS:C0155390
DOID:2211	UMLS:C0015530
DOID:2212	UMLS:C0600503
DOID:2213	UMLS:C0019087
DOID:2214	UMLS:C0852077
DOID:2215	UMLS:C0015503
DOID:2216	UMLS:C0015499
DOID:2217	UMLS:C0005129
DOID:2218	UMLS:C0005818
DOID:2219	UMLS:C0040015
DOID:222	UMLS:C0155389
DOID:2222	UMLS:C0015519
DOID:2223	UMLS:C0032197
DOID:2224	UMLS:C0040028
DOID:2225	UMLS:C1334687
DOID:2226	UMLS:C1292778
DOID:2228	UMLS:C0836924
DOID:2229	UMLS:C0015523
DOID:223	UMLS:C0004812
DOID:2231	UMLS:C0015526
DOID:2234	UMLS:C0014547
DOID:2235	UMLS:C0020640
DOID:2236	UMLS:C0001733
DOID:2237	UMLS:C0001308
DOID:2237	UMLS:C0019189
DOID:2237	UMLS:C0149519
DOID:2239	UMLS:C0235369
DOID:224	UMLS:C0007787
DOID:224	UMLS:C0155728
DOID:2247	UMLS:C0038019
DOID:225	UMLS:C0039082
DOID:2251	UMLS:C0020561
DOID:2253	UMLS:C0007867
DOID:2256	UMLS:C0008449
DOID:2256	UMLS:C0029422
DOID:227	UMLS:C0003090
DOID:2272	UMLS:C0700345
DOID:2273	UMLS:C0042998
DOID:2275	UMLS:C0001344
DOID:2275	UMLS:C0031345
DOID:2275	UMLS:C0031350
DOID:2275	UMLS:C0155824
DOID:2277	UMLS:C0018050
DOID:2280	UMLS:C0162836
DOID:2282	UMLS:C0085160
DOID:2283	UMLS:C0235270
DOID:2286	UMLS:C1333176
DOID:229	UMLS:C0017411
DOID:2297	UMLS:C0023364
DOID:2297	UMLS:C0043102
DOID:230	UMLS:C0154682
DOID:2300	UMLS:C0038018
DOID:2301	UMLS:C0156296
DOID:2303	UMLS:C0038273
DOID:231	UMLS:C0085084
DOID:2312	UMLS:C0028242
DOID:2314	UMLS:C0155888
DOID:2316	UMLS:C0007786
DOID:2320	UMLS:C0600260
DOID:2321	UMLS:C0013395
DOID:2326	UMLS:C0017160
DOID:2327	UMLS:C0563238
DOID:2338	UMLS:C0024694
DOID:2338	UMLS:C0153511
DOID:2339	UMLS:C0010273
DOID:234	UMLS:C0338106
DOID:2340	UMLS:C0010278
DOID:2344	UMLS:C0154254
DOID:2345	UMLS:C0029594
DOID:2346	UMLS:C0026471
DOID:2347	UMLS:C0017327
DOID:2348	UMLS:C0004153
DOID:2348	UMLS:C3665365
DOID:2349	UMLS:C0003850
DOID:235	UMLS:C0009375
DOID:2351	UMLS:C0012715
DOID:2352	UMLS:C0018995
DOID:2354	UMLS:C0002890
DOID:2355	UMLS:C0002871
DOID:2361	UMLS:C0002886
DOID:2364	UMLS:C0032807
DOID:2364	UMLS:C1135219
DOID:2364	UMLS:C1135220
DOID:2364	UMLS:C1135221
DOID:2365	UMLS:C0751583
DOID:2366	UMLS:C0043124
DOID:2367	UMLS:C0338473
DOID:2368	UMLS:C0017083
DOID:2373	UMLS:C0013902
DOID:2377	UMLS:C0026769
DOID:2378	UMLS:C0751967
DOID:238	UMLS:C0034124
DOID:2382	UMLS:C0022610
DOID:2383	UMLS:C0022353
DOID:2384	UMLS:C0043121
DOID:2388	UMLS:C0268790
DOID:2392	UMLS:C0268837
DOID:2394	UMLS:C0919267
DOID:2394	UMLS:C1140680
DOID:2394	UMLS:C1299247
DOID:240	UMLS:C0022078
DOID:2401	UMLS:C0153589
DOID:2401	UMLS:C1333070
DOID:2409	UMLS:C0035469
DOID:2410	UMLS:C0346060
DOID:2411	UMLS:C0085167
DOID:2425	UMLS:C0346063
DOID:2426	UMLS:C0017075
DOID:2430	UMLS:C0346083
DOID:2431	UMLS:C0017653
DOID:2433	UMLS:C0345988
DOID:2435	UMLS:C1275226
DOID:2436	UMLS:C0334421
DOID:2438	UMLS:C0346041
DOID:2441	UMLS:C1333646
DOID:2444	UMLS:C0020506
DOID:2449	UMLS:C0001206
DOID:2450	UMLS:C0154841
DOID:2451	UMLS:C0242666
DOID:2452	UMLS:C0398623
DOID:2455	UMLS:C0155149
DOID:2456	UMLS:C0005743
DOID:2457	UMLS:C0009769
DOID:2458	UMLS:C0854165
DOID:2460	UMLS:C0155372
DOID:2462	UMLS:C0154833
DOID:2468	UMLS:C0029516
DOID:2473	UMLS:C0029119
DOID:2474	UMLS:C0009773
DOID:2475	UMLS:C0155145
DOID:2476	UMLS:C0037773
DOID:2477	UMLS:C0027888
DOID:2479	UMLS:C0155503
DOID:248	UMLS:C0040582
DOID:248	UMLS:C1336772
DOID:2481	UMLS:C0037769
DOID:2485	UMLS:C0031707
DOID:2490	UMLS:C0158538
DOID:2491	UMLS:C0151313
DOID:2491	UMLS:C0699739
DOID:2493	UMLS:C0267211
DOID:2494	UMLS:C0085411
DOID:2494	UMLS:C0156091
DOID:2495	UMLS:C0343082
DOID:2497	UMLS:C1456161
DOID:2498	UMLS:C0040436
DOID:2498	UMLS:C1456164
DOID:2498	UMLS:C1456165
DOID:2508	UMLS:C0003490
DOID:2508	UMLS:C0039263
DOID:251	UMLS:C1456283
DOID:2510	UMLS:C0270707
DOID:2512	UMLS:C0004779
DOID:2513	UMLS:C0007117
DOID:2513	UMLS:C0206710
DOID:2513	UMLS:C1368295
DOID:2516	UMLS:C1334237
DOID:2517	UMLS:C0154050
DOID:2518	UMLS:C0029191
DOID:2519	UMLS:C0039584
DOID:252	UMLS:C0033936
DOID:2526	UMLS:C0007112
DOID:2527	UMLS:C0027720
DOID:2529	UMLS:C0037997
DOID:2530	UMLS:C0272412
DOID:2531	UMLS:C0376544
DOID:2533	UMLS:C0037998
DOID:2536	UMLS:C0393819
DOID:2537	UMLS:C0154758
DOID:2538	UMLS:C0282512
DOID:254	UMLS:C0154052
DOID:2544	UMLS:C0270849
DOID:2548	UMLS:C0270857
DOID:255	UMLS:C0018916
DOID:2550	UMLS:C0393724
DOID:2555	UMLS:C0018202
DOID:2556	UMLS:C0032453
DOID:2557	UMLS:C0085700
DOID:2559	UMLS:C0524662
DOID:256	UMLS:C0685201
DOID:2560	UMLS:C0026552
DOID:2562	UMLS:C0031024
DOID:2565	UMLS:C0024439
DOID:2566	UMLS:C0010035
DOID:2566	UMLS:C0010036
DOID:2568	UMLS:C0007860
DOID:2568	UMLS:C0007861
DOID:2569	UMLS:C0035312
DOID:2570	UMLS:C0019613
DOID:2571	UMLS:C0019621
DOID:2571	UMLS:C0023381
DOID:2575	UMLS:C0154482
DOID:2580	UMLS:C0282529
DOID:2581	UMLS:C0008445
DOID:2582	UMLS:C0268419
DOID:2583	UMLS:C0001768
DOID:2583	UMLS:C0086438
DOID:2590	UMLS:C3501848
DOID:2595	UMLS:C0153483
DOID:2596	UMLS:C0007107
DOID:2597	UMLS:C0345713
DOID:2598	UMLS:C0023055
DOID:2599	UMLS:C0740083
DOID:26	UMLS:C0029771
DOID:260	UMLS:C0153433
DOID:2600	UMLS:C0595989
DOID:2601	UMLS:C0334548
DOID:2602	UMLS:C0936248
DOID:2609	UMLS:C0206622
DOID:261	UMLS:C0153434
DOID:2614	UMLS:C0334360
DOID:2615	UMLS:C0030354
DOID:2615	UMLS:C0205875
DOID:2616	UMLS:C0334530
DOID:262	UMLS:C0346256
DOID:2621	UMLS:C1332356
DOID:2626	UMLS:C0205770
DOID:2626	UMLS:C1332963
DOID:263	UMLS:C0022665
DOID:263	UMLS:C0494158
DOID:263	UMLS:C0740457
DOID:2632	UMLS:C0334359
DOID:2632	UMLS:C0334361
DOID:2634	UMLS:C0010633
DOID:2636	UMLS:C0006160
DOID:2639	UMLS:C0334497
DOID:264	UMLS:C0018922
DOID:2640	UMLS:C0038478
DOID:2641	UMLS:C0280134
DOID:2643	UMLS:C1300127
DOID:2645	UMLS:C0025500
DOID:2647	UMLS:C1266175
DOID:2648	UMLS:C1368816
DOID:2649	UMLS:C0008441
DOID:265	UMLS:C0346424
DOID:2653	UMLS:C0334511
DOID:2656	UMLS:C0334496
DOID:2658	UMLS:C0011649
DOID:2660	UMLS:C1368903
DOID:2661	UMLS:C0027070
DOID:2664	UMLS:C0038987
DOID:2667	UMLS:C0334491
DOID:2668	UMLS:C0025464
DOID:2669	UMLS:C0334599
DOID:2670	UMLS:C0334266
DOID:2671	UMLS:C0007138
DOID:2671	UMLS:C0334265
DOID:2678	UMLS:C1272677
DOID:2679	UMLS:C1266177
DOID:268	UMLS:C0345907
DOID:2682	UMLS:C0334374
DOID:2683	UMLS:C0001422
DOID:2685	UMLS:C1266128
DOID:2687	UMLS:C0856900
DOID:2689	UMLS:C0024224
DOID:2689	UMLS:C0346082
DOID:2691	UMLS:C0027086
DOID:2696	UMLS:C0023601
DOID:2697	UMLS:C0334684
DOID:2698	UMLS:C1266141
DOID:270	UMLS:C0345906
DOID:2700	UMLS:C0334499
DOID:2701	UMLS:C0221289
DOID:2701	UMLS:C0588125
DOID:2702	UMLS:C0039106
DOID:2703	UMLS:C0039103
DOID:2704	UMLS:C1266168
DOID:2705	UMLS:C0334229
DOID:2706	UMLS:C1334624
DOID:2708	UMLS:C0155889
DOID:271	UMLS:C0238246
DOID:2710	UMLS:C0037050
DOID:2712	UMLS:C0031538
DOID:2717	UMLS:C0005859
DOID:2718	UMLS:C0019077
DOID:272	UMLS:C0400923
DOID:2722	UMLS:C0001197
DOID:2723	UMLS:C0011603
DOID:2725	UMLS:C0206733
DOID:2729	UMLS:C0265965
DOID:2730	UMLS:C0014527
DOID:2731	UMLS:C0037275
DOID:2732	UMLS:C0032339
DOID:2733	UMLS:C0151514
DOID:2734	UMLS:C0022595
DOID:2736	UMLS:C0917715
DOID:2736	UMLS:C0917990
DOID:2738	UMLS:C0033847
DOID:2739	UMLS:C0017551
DOID:2741	UMLS:C0020433
DOID:2741	UMLS:C0020435
DOID:2742	UMLS:C0013447
DOID:2743	UMLS:C0156254
DOID:2744	UMLS:C0034183
DOID:2745	UMLS:C0027402
DOID:2746	UMLS:C0017924
DOID:2747	UMLS:C0017919
DOID:2748	UMLS:C0017922
DOID:2749	UMLS:C0017920
DOID:275	UMLS:C1333770
DOID:2750	UMLS:C0017923
DOID:2751	UMLS:C0017927
DOID:2752	UMLS:C0017921
DOID:2754	UMLS:C0017925
DOID:2755	UMLS:C0026916
DOID:2762	UMLS:C0700110
DOID:2763	UMLS:C1333477
DOID:2764	UMLS:C1333473
DOID:2766	UMLS:C1333472
DOID:2768	UMLS:C0040702
DOID:2769	UMLS:C0040188
DOID:277	UMLS:C0677608
DOID:2770	UMLS:C0011974
DOID:2772	UMLS:C0162823
DOID:2773	UMLS:C0011616
DOID:2775	UMLS:C0334556
DOID:2776	UMLS:C1367554
DOID:2780	UMLS:C0345873
DOID:2781	UMLS:C1327709
DOID:2782	UMLS:C0153443
DOID:2784	UMLS:C0598790
DOID:2785	UMLS:C0010964
DOID:2786	UMLS:C0007760
DOID:2789	UMLS:C0033740
DOID:2790	UMLS:C0027528
DOID:2797	UMLS:C0085786
DOID:2799	UMLS:C0006272
DOID:28	UMLS:C0014130
DOID:2800	UMLS:C1279945
DOID:2801	UMLS:C1290344
DOID:2810	UMLS:C0026069
DOID:2814	UMLS:C0346331
DOID:2815	UMLS:C0153644
DOID:2816	UMLS:C0686417
DOID:2817	UMLS:C1263895
DOID:2825	UMLS:C0028432
DOID:2828	UMLS:C0267841
DOID:2832	UMLS:C0017455
DOID:2833	UMLS:C0856815
DOID:2834	UMLS:C1318533
DOID:2835	UMLS:C0856818
DOID:2838	UMLS:C0541719
DOID:2839	UMLS:C0391869
DOID:2841	UMLS:C0004096
DOID:2842	UMLS:C0022387
DOID:2843	UMLS:C0023976
DOID:2843	UMLS:C0035828
DOID:2846	UMLS:C0006325
DOID:2846	UMLS:C0393774
DOID:2848	UMLS:C0025193
DOID:285	UMLS:C0023443
DOID:2855	UMLS:C0020551
DOID:2856	UMLS:C0015190
DOID:2859	UMLS:C0019021
DOID:2860	UMLS:C0019045
DOID:2861	UMLS:C0002882
DOID:2862	UMLS:C2939465
DOID:2870	UMLS:C0279763
DOID:2870	UMLS:C1153706
DOID:2870	UMLS:C1336905
DOID:2871	UMLS:C0206687
DOID:2871	UMLS:C0476089
DOID:2876	UMLS:C0280324
DOID:2877	UMLS:C1334377
DOID:2879	UMLS:C0155122
DOID:288	UMLS:C0341858
DOID:2883	UMLS:C0520477
DOID:2885	UMLS:C1332535
DOID:2885	UMLS:C1335409
DOID:2887	UMLS:C1335510
DOID:2889	UMLS:C0035352
DOID:289	UMLS:C0014175
DOID:2891	UMLS:C0151468
DOID:2892	UMLS:C1299238
DOID:2893	UMLS:C0302592
DOID:2907	UMLS:C0265240
DOID:2908	UMLS:C0242387
DOID:2913	UMLS:C0001339
DOID:2914	UMLS:C0041806
DOID:2916	UMLS:C0021070
DOID:2917	UMLS:C0010403
DOID:292	UMLS:C1334361
DOID:2920	UMLS:C0017662
DOID:2921	UMLS:C0017658
DOID:2926	UMLS:C0022739
DOID:2929	UMLS:C0027983
DOID:293	UMLS:C1334358
DOID:2934	UMLS:C0002016
DOID:2935	UMLS:C0007965
DOID:294	UMLS:C0153627
DOID:294	UMLS:C0339124
DOID:2942	UMLS:C0006271
DOID:2945	UMLS:C1175175
DOID:295	UMLS:C0848866
DOID:2951	UMLS:C0026603
DOID:2952	UMLS:C0022890
DOID:2952	UMLS:C0494559
DOID:2957	UMLS:C0041327
DOID:2959	UMLS:C1334069
DOID:296	UMLS:C0346342
DOID:2960	UMLS:C1955934
DOID:2962	UMLS:C0009207
DOID:2964	UMLS:C0031037
DOID:2965	UMLS:C0006444
DOID:297	UMLS:C0344460
DOID:2972	UMLS:C0035066
DOID:2973	UMLS:C0022656
DOID:2975	UMLS:C0022679
DOID:2977	UMLS:C0020500
DOID:2977	UMLS:C0020501
DOID:2978	UMLS:C0007001
DOID:2978	UMLS:C0029777
DOID:298	UMLS:C0346341
DOID:2981	UMLS:C0022667
DOID:2982	UMLS:C0031065
DOID:2983	UMLS:C0003460
DOID:2986	UMLS:C0017661
DOID:2987	UMLS:C0031069
DOID:2988	UMLS:C0085278
DOID:299	UMLS:C0001418
DOID:2992	UMLS:C1335515
DOID:2994	UMLS:C0205851
DOID:2996	UMLS:C1321220
DOID:2997	UMLS:C0206723
DOID:2998	UMLS:C0039590
DOID:2998	UMLS:C0153594
DOID:2998	UMLS:C1333010
DOID:2999	UMLS:C0018206
DOID:2999	UMLS:C0334401
DOID:3001	UMLS:C0474809
DOID:3002	UMLS:C1335172
DOID:3003	UMLS:C1112166
DOID:3004	UMLS:C1511319
DOID:3007	UMLS:C1176475
DOID:3008	UMLS:C1134719
DOID:3008	UMLS:C1527349
DOID:3009	UMLS:C1332635
DOID:3010	UMLS:C0861352
DOID:3011	UMLS:C1511312
DOID:3012	UMLS:C0085390
DOID:3013	UMLS:C0948967
DOID:3016	UMLS:C0238031
DOID:3016	UMLS:C0346154
DOID:3016	UMLS:C0600066
DOID:3017	UMLS:C0349667
DOID:302	UMLS:C0013146
DOID:3024	UMLS:C1332139
DOID:3025	UMLS:C0206685
DOID:3029	UMLS:C0279639
DOID:303	UMLS:C0236969
DOID:3030	UMLS:C0007130
DOID:3030	UMLS:C0334368
DOID:3038	UMLS:C1515024
DOID:3039	UMLS:C1332866
DOID:3042	UMLS:C0162820
DOID:3044	UMLS:C0016470
DOID:3047	UMLS:C0043195
DOID:3049	UMLS:C0008728
DOID:305	UMLS:C0007097
DOID:305	UMLS:C0553707
DOID:305	UMLS:C1368683
DOID:3052	UMLS:C0004698
DOID:3055	UMLS:C0030528
DOID:3055	UMLS:C0343375
DOID:3055	UMLS:C0343376
DOID:3055	UMLS:C0343377
DOID:3068	UMLS:C0017636
DOID:3068	UMLS:C0278878
DOID:3068	UMLS:C1514422
DOID:3069	UMLS:C0004114
DOID:3069	UMLS:C0750935
DOID:3070	UMLS:C0017638
DOID:3070	UMLS:C0555198
DOID:3071	UMLS:C0206726
DOID:3073	UMLS:C0349543
DOID:3074	UMLS:C0334588
DOID:3076	UMLS:C1332183
DOID:3078	UMLS:C0334579
DOID:3079	UMLS:C1321865
DOID:308	UMLS:C0014550
DOID:3081	UMLS:C0206620
DOID:3082	UMLS:C0206062
DOID:3083	UMLS:C0024117
DOID:3086	UMLS:C0376480
DOID:3087	UMLS:C0008684
DOID:3087	UMLS:C0017574
DOID:3087	UMLS:C0155937
DOID:3089	UMLS:C0436545
DOID:3093	UMLS:C0027665
DOID:3093	UMLS:C0153643
DOID:3093	UMLS:C1334956
DOID:3095	UMLS:C0027658
DOID:3096	UMLS:C0155246
DOID:3098	UMLS:C0206652
DOID:310	UMLS:C0162672
DOID:3103	UMLS:C0039984
DOID:3107	UMLS:C0040522
DOID:3108	UMLS:C0003952
DOID:3109	UMLS:C0206744
DOID:3110	UMLS:C0206700
DOID:3111	UMLS:C0010631
DOID:3112	UMLS:C0001420
DOID:3112	UMLS:C1321863
DOID:3113	UMLS:C0007133
DOID:3114	UMLS:C0206701
DOID:3116	UMLS:C1334323
DOID:3117	UMLS:C0854196
DOID:3118	UMLS:C0267792
DOID:3119	UMLS:C0012243
DOID:3119	UMLS:C0017185
DOID:3119	UMLS:C0685938
DOID:312	UMLS:C0158331
DOID:3120	UMLS:C1333754
DOID:3121	UMLS:C0016978
DOID:3121	UMLS:C0153452
DOID:3121	UMLS:C0278806
DOID:3122	UMLS:C0162651
DOID:3127	UMLS:C0033246
DOID:3128	UMLS:C0003462
DOID:3132	UMLS:C0162566
DOID:3133	UMLS:C0162533
DOID:3134	UMLS:C0015456
DOID:3136	UMLS:C0036271
DOID:3137	UMLS:C0023804
DOID:3138	UMLS:C0000889
DOID:314	UMLS:C1318543
DOID:3140	UMLS:C0036413
DOID:3141	UMLS:C0162855
DOID:3142	UMLS:C0023219
DOID:3144	UMLS:C0010495
DOID:3145	UMLS:C0020479
DOID:3146	UMLS:C0023772
DOID:3148	UMLS:C0474966
DOID:3149	UMLS:C0022572
DOID:315	UMLS:C0476203
DOID:3151	UMLS:C0553723
DOID:3153	UMLS:C0023801
DOID:3156	UMLS:C0022283
DOID:3158	UMLS:C0018567
DOID:3159	UMLS:C0031762
DOID:3162	UMLS:C0334444
DOID:3165	UMLS:C0037286
DOID:3166	UMLS:C0023501
DOID:3168	UMLS:C0206720
DOID:3172	UMLS:C0205650
DOID:3173	UMLS:C1517123
DOID:3177	UMLS:C0334243
DOID:3178	UMLS:C0347390
DOID:3179	UMLS:C0206721
DOID:318	UMLS:C0917981
DOID:3181	UMLS:C0028945
DOID:3181	UMLS:C1335110
DOID:3183	UMLS:C0280475
DOID:3184	UMLS:C0346295
DOID:3185	UMLS:C0346294
DOID:3186	UMLS:C0279070
DOID:3186	UMLS:C1332190
DOID:3187	UMLS:C0346286
DOID:319	UMLS:C0037928
DOID:3191	UMLS:C0206157
DOID:3192	UMLS:C0027809
DOID:3193	UMLS:C0751689
DOID:3196	UMLS:C0431124
DOID:3197	UMLS:C1335928
DOID:3198	UMLS:C1263903
DOID:3199	UMLS:C1332905
DOID:320	UMLS:C0154685
DOID:3201	UMLS:C1336543
DOID:3202	UMLS:C0349582
DOID:3203	UMLS:C4054526
DOID:3204	UMLS:C1335929
DOID:3205	UMLS:C1306247
DOID:3206	UMLS:C1370659
DOID:3209	UMLS:C0079301
DOID:321	UMLS:C0030481
DOID:3210	UMLS:C0205711
DOID:3211	UMLS:C0085078
DOID:3213	UMLS:C0011303
DOID:3216	UMLS:C1334297
DOID:3218	UMLS:C0022374
DOID:322	UMLS:C0026975
DOID:3222	UMLS:C0007462
DOID:3223	UMLS:C0458219
